,waktu,id,username,teks
358,2022-07-07 11:42:08,1545010272586420224,Muhammad Nabil,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
359,2022-07-07 11:39:19,1545009565007511552,Khadijah Hamdi,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
360,2022-07-07 11:39:06,1545009508698664960,🍃,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
361,2022-07-07 11:35:54,1545008703408992256,Papi,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
362,2022-07-07 11:21:11,1545004998345388033,Arif Nur Hidayat,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
363,2022-07-07 11:11:58,1545002681516711937,Izza Fazrin,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
364,2022-07-07 11:00:47,1544999868296351744,☘️,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
365,2022-07-07 10:50:08,1544997187050172416,Pcrlevi,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
366,2022-07-07 10:46:50,1544996354845732865,𝔻𝕠𝕠𝕙𝕒𝕟 𝔸𝕊 👨🏽‍💻,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
367,2022-07-07 10:42:44,1544995324565286917,sipalingtio,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
368,2022-07-07 10:39:47,1544994583192678401,Qal,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
369,2022-07-07 10:38:18,1544994208863293440,Mugi,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
370,2022-07-07 10:36:53,1544993852645593088,Rizky Barik,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
371,2022-07-07 10:26:25,1544991217561501696,luffy,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
372,2022-07-07 10:25:42,1544991036476641280,Leo #WesBooster,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
373,2022-07-07 10:23:44,1544990541321932801,Ian,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
374,2022-07-07 10:19:01,1544989353935765504,kontoru,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
375,2022-07-07 10:08:30,1544986709095751680,gapyear 23,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
376,2022-07-07 10:07:01,1544986335353905157,Add your name,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
377,2022-07-07 10:03:41,1544985496538927109,Alvin,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
378,2022-07-07 10:02:03,1544985087586062337,Hiring Now in Tech,b'RT @Itanalyticsjobs: Senior Data Engineer https://t.co/nCUWYS7xrs #ITAnalyticsJobs #ITJobs #Jobs'
379,2022-07-07 09:50:31,1544982181323366401,Hiring Now in Tech,"b'RT @ai_jobsNET: HIRING: (Senior) Data Analyst - Growth / Budapest, Budapest, Hungary https://t.co/YNtYOssP72 #AI #MachineLearning #DataJobs\xe2\x80\xa6'"
380,2022-07-07 09:46:58,1544981290075639808,ɴɪʀᴠᴀɴᴀ,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
381,2022-07-07 09:41:30,1544979912540446723,Olivia,b'RT @ai_jobsNET: HIRING: Product Data Analyst - Remote / Dubai https://t.co/MlVVgpCCl3 #AI #MachineLearning #DataJobs #Jobsearch #MLjobs #bi\xe2\x80\xa6'
382,2022-07-07 09:41:28,1544979905565401089,Hiring Now in Tech,b'RT @ai_jobsNET: HIRING: Product Data Analyst - Remote / Dubai https://t.co/MlVVgpCCl3 #AI #MachineLearning #DataJobs #Jobsearch #MLjobs #bi\xe2\x80\xa6'
383,2022-07-07 09:37:18,1544978857177952256,Txt.BacaBerita&Komen↩️,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
384,2022-07-07 09:29:09,1544976806217805825,;,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
385,2022-07-07 09:28:39,1544976681345359872,Abu Mariyah,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
386,2022-07-07 09:21:32,1544974890385944576,𝒜𝒶𝓃,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
387,2022-07-07 09:21:02,1544974762266750976,pale otak,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
388,2022-07-07 09:15:40,1544973414355480578,♛,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
389,2022-07-07 09:08:53,1544971704073592832,Jobs For You,"b'RT @ai_jobsNET: HIRING: (Senior) Data Analyst - Growth / Budapest, Budapest, Hungary https://t.co/YNtYOssP72 #AI #MachineLearning #DataJobs\xe2\x80\xa6'"
390,2022-07-07 09:07:12,1544971280847409155,ai-jobs.net,"b'HIRING: (Senior) Data Analyst - Growth / Budapest, Budapest, Hungary https://t.co/YNtYOssP72 #AI #MachineLearning\xe2\x80\xa6 https://t.co/ONzYTywQAd'"
391,2022-07-07 09:06:23,1544971076634943488,bri,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
392,2022-07-07 09:05:52,1544970945320071168,ROMO,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
393,2022-07-07 09:04:08,1544970511096184836,ai-jobs.net,b'HIRING: Product Data Analyst - Remote / Dubai https://t.co/MlVVgpCCl3 #AI #MachineLearning #DataJobs #Jobsearch\xe2\x80\xa6 https://t.co/v6WHzhRgMj'
394,2022-07-07 09:03:29,1544970344825425920,izzati🍒🐙,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
395,2022-07-07 08:59:56,1544969452726325248,ignies,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
396,2022-07-07 08:59:50,1544969429209214977,Harisenin Mini School📌,b'serta Talkshow OLChat dengan topik \n\xe2\x96\xaa\xef\xb8\x8fTech Design Thinking\n\xe2\x96\xaa\xef\xb8\x8fSoftware Engineer in a Glimpse\n\xe2\x96\xaa\xef\xb8\x8fStartup\n\n\xf0\x9f\x97\x93\xef\xb8\x8f Periode P\xe2\x80\xa6 https://t.co/G7BM22px8f'
397,2022-07-07 08:58:22,1544969061117104130,Aishahaha,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
398,2022-07-07 08:56:07,1544968492600143872,Radiansyah,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
399,2022-07-07 08:54:54,1544968186218459137,Toraihan Sumantri,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
400,2022-07-07 08:54:51,1544968174105677825,_.n.o.o.r.h 🇲🇾🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
401,2022-07-07 08:50:58,1544967195977195520,#KerajaanMangkukGagalLagi,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
402,2022-07-07 08:47:29,1544966319434452992,amex thempo,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
403,2022-07-07 08:44:59,1544965692348178432,nipija🍕,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
404,2022-07-07 08:43:02,1544965202130612224,kiena hayat,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
405,2022-07-07 08:29:28,1544961784540409856,untungmasihidup,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
406,2022-07-07 08:14:46,1544958088389660672,Safira,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
407,2022-07-07 07:45:03,1544950609656553472,.,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
408,2022-07-07 07:29:53,1544946793343229952,hjshamsul,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
409,2022-07-07 07:22:26,1544944915691741184,syid,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
410,2022-07-07 07:22:22,1544944900843573248,Rio,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
411,2022-07-07 07:06:28,1544940898961674240,miauhuf,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
412,2022-07-07 06:56:04,1544938282429317122,kari intenstine noodle,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
413,2022-07-07 06:53:35,1544937655129239553,👀,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
414,2022-07-07 06:36:50,1544933440105041920,kang ketik,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
415,2022-07-07 06:35:29,1544933101788631040,idham,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
416,2022-07-07 06:32:16,1544932291700330496,Jamil Mohd,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
417,2022-07-07 06:30:54,1544931946106859520,amiraarzeman,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
418,2022-07-07 06:27:29,1544931088849858560,Afiq R.,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
419,2022-07-07 06:26:16,1544930781201440768,mirrrr tengah rebel,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
420,2022-07-07 06:16:37,1544928354477821952,MAMH,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
421,2022-07-07 06:16:04,1544928214060978176,jud 🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
422,2022-07-07 06:15:27,1544928058075119617,faraishana 🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
423,2022-07-07 06:15:06,1544927969801408512,Afiq,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
424,2022-07-07 06:14:02,1544927703551381505,Hiring Now in Tech,"b'RT @ai_jobsNET: HIRING: Data Engineer / Germany, Berlin https://t.co/g2XliwU3dX #AI #MachineLearning #DataJobs #Jobsearch #MLjobs #bigdata\xe2\x80\xa6'"
425,2022-07-07 06:02:36,1544924824094789632,ai-jobs.net,"b'HIRING: Data Engineer / Germany, Berlin https://t.co/g2XliwU3dX #AI #MachineLearning #DataJobs #Jobsearch #MLjobs\xe2\x80\xa6 https://t.co/xk3jHI9uPN'"
426,2022-07-07 05:34:51,1544917841337794560,AnisaZainuri,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
427,2022-07-07 05:29:27,1544916484279119874,Mujakkir,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
428,2022-07-07 05:24:45,1544915302718119937,DAITO,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
429,2022-07-07 05:16:48,1544913300810391553,Fajar Mukharom,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
430,2022-07-07 05:14:33,1544912733485023233,PositiveChubby,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
431,2022-07-07 05:10:52,1544911808112529408,AFFYYSSA ANNISSA,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
432,2022-07-07 05:03:06,1544909850937032704,kelp,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
433,2022-07-07 05:01:23,1544909421683548160,Guntur,b'RT @zakkafm: Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager dibandingkan soft\xe2\x80\xa6'
434,2022-07-07 04:57:35,1544908465113509888,Zakka Fauzan,b'Ini dia beberapa alasan yang menyebabkan banyak orang (dari luar tech) memilih karir sebagai product manager diband\xe2\x80\xa6 https://t.co/ZFkMEzUIuG'
435,2022-07-07 04:34:54,1544902755264765955,zrmt2411,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
436,2022-07-07 04:06:33,1544895621902962690,Nānò🇲🇾🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
437,2022-07-07 03:46:56,1544890684553179136,fthh,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
438,2022-07-07 03:44:34,1544890090815901697,슈드 🌻,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
439,2022-07-07 03:44:00,1544889946762510336,🌸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
440,2022-07-07 03:31:12,1544886724802711552,in 🇲🇾,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
441,2022-07-07 03:28:57,1544886158794149889,Hiring Now in Tech,b'RT @ai_jobsNET: HIRING: Marketing Data Engineer / US Remote https://t.co/yuz7icw1n2 #AI #MachineLearning #DataJobs #Jobsearch #MLjobs #bigd\xe2\x80\xa6'
442,2022-07-07 03:22:43,1544884592116908032,Zainab Nadhilah,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
443,2022-07-07 03:17:54,1544883376192376832,mai 🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
444,2022-07-07 03:17:31,1544883281199448064,melatikekwa🌙,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
445,2022-07-07 03:11:17,1544881712248733698,Afiq Aiman S.H,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
446,2022-07-07 03:09:20,1544881221527814145,ai-jobs.net,b'HIRING: Marketing Data Engineer / US Remote https://t.co/yuz7icw1n2 #AI #MachineLearning #DataJobs #Jobsearch\xe2\x80\xa6 https://t.co/dPz9wEFii8'
447,2022-07-07 03:08:29,1544881006511267840,KimenRider,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
448,2022-07-07 03:08:00,1544880884498587648,M Nazirul,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
449,2022-07-07 02:57:11,1544878163066380288,Bruh,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
450,2022-07-07 02:56:03,1544877880785584128,Joonjinsopemintaekook⁷,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
451,2022-07-07 02:41:52,1544874308421697536,Nurumairah 🇲🇾,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
452,2022-07-07 02:28:58,1544871065091944448,Loid Forger's maid,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
453,2022-07-07 02:26:38,1544870477402816512,🍓,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
454,2022-07-07 02:22:23,1544869405602955264,Totokman 🇲🇾,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
455,2022-07-07 02:15:42,1544867725628960768,Tir,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
456,2022-07-07 02:14:05,1544867319520043009,ثقيب روزيلند 🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
457,2022-07-07 01:51:31,1544861638641127425,husaini,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
458,2022-07-07 01:32:53,1544856949925494785,njw_ib,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
459,2022-07-07 01:25:26,1544855075587522560,Arif Syazwan 🇲🇾,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
460,2022-07-07 01:19:26,1544853564119744512,مو-عز الدين ,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
461,2022-07-07 01:18:00,1544853205829357568,Ainnn | KAK ASIAH FOOD,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
462,2022-07-07 01:17:55,1544853184967221248,Rahah Ghazali 🇲🇾🏴🏴🏴🏴,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
463,2022-07-07 01:14:16,1544852263432499200,khaii,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
464,2022-07-07 01:13:37,1544852099577806849,A|Z🥀🇲🇾🇵🇸,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
465,2022-07-07 01:03:09,1544849466376654848,Eli Rahman 🏴,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
466,2022-07-07 01:02:53,1544849398336995328,Addin.,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
467,2022-07-07 01:02:52,1544849395405189120,SF,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
468,2022-07-07 00:58:02,1544848181376086016,イカ,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
469,2022-07-07 00:56:59,1544847913536200704,ap$m 🏴🏴‍☠️,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
470,2022-07-07 00:52:17,1544846732554424322,C̷h̷e̷'̷.̷M̷e̷l̷u̷r̷/ملور,b'RT @nikakmal00: Apa pekerjaan baling banyak vacancies di Malaysia? Data terbaru Q1 dari DOSM.\n\nKategori STEM\n1. Technician\n2. Graphic Desig\xe2\x80\xa6'
